"Resident 
within this area",W22HL,W22HL,51.51397,-0.16426,"Avoid increases in motor vehicle 
journey times within the area;","Mostly 
negative",we ewill be trapped in and unable to easily access our home,Once or twice a week,"I cut through the area when travelling to 
another place;","I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Private car,Private car,
"Resident 
within this area",W2 2tn,W2 2tn,,,Happy with the way things are;,"Strongly 
negative",Residents should be allowed to move around as it is now,Between three and six times a week,"Visit bars / pubs / 
restaurants;Visit 
caf�s;Use take-away food services;",I don�t support any change in the area;,"I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Walking,Private car,Please leave things as they are. Security needs improvement
"Resident 
within this area",W2 2tn,W2 2tn,,,No change required;,"Strongly 
negative",With your proposals my journey times will increase,Once or twice a week,"Visit bars / pubs / 
restaurants;Visit 
caf�s;Use take-away food services;",I don�t support any change in the area;,"I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Walking,Private car,We should be able to drive around as we can at the moment
"Resident 
within this area",W2 2ye,W2 2ye,,,"Improve local air quality ;Lower 
collision risks and increase streets 
safety;Increase 
opportunities for community activity and a thriving high 
street ;Encourage people to walk and cycle;","Strongly 
positive",,Every day,"Visit bars / pubs / 
restaurants;Visit caf�s;",Outdoor dining;Regular farmers� market;Cultural / artistic / musical events;,Creating more space for outdoor dining;Seating / benches;Play space for children;,Walking,Walking,
"Employee (of nearby 
business)",sw192up,sw192up,,,"Reduce cut through traffic and 
congestion;Lower collision risks and increase streets 
safety;Improve local air quality ;Increase greening and 
biodiversity (e.g. trees, planters 
etc);Encourage 
people to walk and cycle;Increase 
opportunities for community activity and a thriving high street ;Improve 
accessibility for the most vulnerable users;Avoid 
increases in motor vehicle journey 
times within the area;",Mostly positive,,Once every two weeks,"Shop for specialist goods and/or services (e.g. art, clothes, furniture, 
property agents 
etc);Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon etc);","Outdoor dining;Regular farmers� market;Regular street food market;Seasonal / specialist 
market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;I am happy with the current offer at Connaught 
 
Village and do not think it needs any further activities;","Seating / benches;Public tables and chairs;Creating more space for outdoor dining;Green spaces/ planting;Creating safer pedestrian 
crossings;Bicycle parking (e.g. stands or 
hangars);Extended 
pavements / pathways for pedestrians;Play space for children;Outdoor events area;Public art;Village noticeboard;Water 
fountain;Repurposing the red telephone box;I don�t know;I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;","Train (mainline / 
underground)",,
"Resident 
within this area",W2 2JP,W2 2JP,51.51445,-0.1689,"Avoid increases in motor vehicle 
journey times within the area;Reduce cut through traffic and congestion;Improve local air quality ;","Mostly 
negative","1. I feel r�sidents should be allowed access by car to areas that are proposed as cut offs. The proposal will increase travel time and congestion for those travelling g either by car or taxi. 
2. I am vehemently opposed to any scheme that disadvantages some for the benefit of others. Hyde park square will become an easy access rat run in terms of the proposal since it is accessible and is a way to avoid traffic. This will mean increased noise and air pollution in our square.",Between three and six times a week,"Visit bars / pubs / 
restaurants;Visit caf�s;I cut through the area when travelling to 
another place;",Regular farmers� market;Outdoor dining;,"I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Taxi / private hire vehicle,"Taxi / private hire 
vehicle",I do feel residents should be prioritized in this scheme. I don�t see this in the proposal. There are many elderly residents in the area. And while we would all like to be young enough to walk or cycle that just isn�t feasible.
"Resident 
within this area",W2 2NT,W2 2NT,51.5126,-0.16852,"Improve local air quality ;Avoid 
increases in motor vehicle journey 
times within the area;","Strongly 
negative",Blocking roads cuts the area to bits. Increases journey times for residents wanting to leave the area by car or cab as can only do via Bayswater Rd,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);Visit bars / pubs / restaurants;Visit caf�s;Visit friends and/or family;I cut through the area when travelling to another place;","I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;I don�t support any change in the area;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Private car,"Taxi / private hire 
vehicle",
"Resident 
within this area",W22SL,W22SL,51.5135,-0.17383,"Avoid increases in motor vehicle 
journey times within the area;","Strongly 
negative",,Every day,"Visit bars / pubs / 
restaurants;Visit 
caf�s;Use take-away food services;","I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;I don�t support any change in the area;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Walking,"Taxi / private hire 
vehicle","As a resident of the area, the proposed changes will make living in the Hyde park estate a nightmare. I would like to make my opposition to the scheme clear. Regards."
"Resident 
within this area",W2 2TQ,W2 2TQ,51.51404,-0.17042,"Avoid increases in motor vehicle 
journey times within the area;","Strongly 
negative","I am a resident / flat owner in Gloucester Square in row 44 to 50 Gloucester Square . 
I purchased our property and moved here with my family in 2018 - and 
I am horrified at how the proposed plan is shown - and what could happen as a consequence! 
The LTN concept /'town planner' ( plan ) has totally negated the fact that row 44 to 50 Gloucester Square, a quiet residential Square and row would become an increased through fare - for cabs, cars, motorbikes, causing extreme disturbance, increasing poor air quality , increasing pollution than there is currently (for a young family ) - points which your LTN concept /'town planner' is 'promoting' that the plan will reduce. 
Furthermore the access to the square opposite our flat , which is frequented by residents often whom are elderly and in the latter part of their lives, would become dangerous, - not to mention it takes away the whole reason of having a garden square which is peaceful and where people can relax who live in the heart of London - without the certain increase in street disturbance and increase in poor air quality / increasing pollution than there is currently. 
Our ground floor / basement flat in row 44 to 50 Gloucester Square was specifically chosen by my wife and I to move to at large financial and physical cost , for my wife's medical condition because of its quietness and the current level of traffic 
throughfare. 
On the other hand- Strathearn Place has always had two lanes of traffic, which the property purchasers knew about when they purchased and chose to live there. 
There are also turnings off Strathearn Place, giving access to the Bayswater Road and neighbouring areas. 
The plan makes no sense at all in direct reference to what you are advising that you are looking to achieve, and I would not be interested in supporting it , for many of the above reasons.",Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Visit 
caf�s;Visit friends and/or family;Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);","I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;I don�t support any 
change in the area;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Private car,Private car,Our family suffer with asthma therefore it is of paramount importance we have good air quality. The whole point of moving in 2018
"Resident 
within this area",W2 2BE,W2 2BE,51.51408,-0.16467,"Improve accessibility for the most 
vulnerable 
users;Improve local air quality ;Increase opportunities for community activity and a thriving high street ;",Mostly positive,It is essential to be able to have grocery deliveries without a problem.,Every day,"Visit bars / pubs / 
restaurants;Visit 
caf�s;Use take-away food services;",Regular farmers� market;Outdoor dining;Cultural / artistic / musical events;,"Public tables and 
chairs;Green spaces/ planting;Village 
noticeboard;",Walking,Walking,Good idea to enliven the area. Must have no restriction on facilities for supermarket deliveries particularly for the elderly who find it awkward to bring home shopping.
"Resident 
within this area",W2 2HL,W2 2HL,51.51397,-0.16426,"Improve local air quality ;Lower 
collision risks and increase streets 
safety;Reduce cut through traffic and congestion;",Neutral,"The access points off Edgware Rd will need to be properly signposted, otherwise traffic will be confused as drivers seek to find Paddington Station or other 
streets/locations that they consider accessible.",Once or twice a week,"Visit bars / pubs / 
restaurants;Visit caf�s;",Outdoor dining;,"Extended pavements / pathways for 
pedestrians;Seating / benches;Creating more space for outdoor 
dining;Green spaces/ planting;",Walking,Bus,
"Resident 
within this area",W2 2PJ,W2 2PJ,51.51661,-0.16836,"Encourage people to walk and 
cycle;Increase 
greening and 
biodiversity (e.g. trees, planters 
etc);Lower collision risks and increase streets safety;",Mostly positive,,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);Visit bars / pubs / restaurants;Use take-away food 
services;I cut through the area when travelling to another place;",Regular farmers� market;Regular street food market;Seasonal / specialist market (e.g. Christmas market or antiques market);,"Outdoor events 
area;Extended pavements / pathways for 
pedestrians;Creating safer pedestrian crossings;",Walking,Private car,
"Resident 
within this area",W22qf,W22qf,,,"Encourage people to walk and 
cycle;Improve local air quality ;Increase greening and 
biodiversity (e.g. trees, planters etc);","Strongly 
positive","I live in devonport on Radnor place and work in st Mary�s hospital. I keep active and a big part of my job is about encouraging other people to keep active. Having a pleasant, safe, environment that encourages activities such as walking and cycling is important in persuading people to increase their activity levels and then to keep on being active.",Once or twice a week,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon etc);I cut through the area when travelling to 
another place;","Outdoor dining;Regular farmers� market;Regular street food market;Seasonal / specialist 
market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;","Seating / benches;Public tables and chairs;Creating more space for outdoor dining;Green spaces/ planting;Outdoor events area;Play space for 
children;Creating safer pedestrian 
crossings;Bicycle parking (e.g. stands or 
hangars);Water 
fountain;Public 
art;Extended pavements / pathways for 
pedestrians;Village 
noticeboard;",Walking,Walking,
"Resident 
within this area",w2 2pj,w2 2pj,,,"Increase 
opportunities for community activity and a thriving high 
street ;Improve local air quality ;Increase greening and 
biodiversity (e.g. trees, planters etc);","Strongly 
positive",,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Visit caf�s;I cut through the area when travelling to 
another place;",Regular farmers� market;Cultural / artistic / musical events;Outdoor dining;,"Seating / benches;Bicycle parking (e.g. stands or hangars);Water 
fountain;Play space for children;Outdoor events area;Creating safer 
pedestrian crossings;",Taxi / private hire vehicle,Walking,
"Resident 
within this area",W22hg,W22hg,,,"Avoid increases in motor vehicle 
journey times within the area;Improve local air quality 
;Reduce cut through traffic and 
congestion;","Strongly 
positive",,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Visit 
caf�s;Use take-away food services;Spend time in the area e.g. sitting in public space areas;Visit friends and/or family;",Outdoor dining;Regular farmers� market;Cultural / artistic / musical events;,Creating more space for outdoor dining;Outdoor events area;,Walking,Private car,
"Resident 
within this area",,,,,"Encourage people to walk and 
cycle;Improve local air quality ;Lower collision risks and increase streets 
safety;Increase 
greening and 
biodiversity (e.g. trees, planters etc);","Strongly 
positive",,"Never been, but willing to do so",,"Outdoor dining;Cultural / artistic / musical events;Seasonal / 
specialist market (e.g. Christmas market or antiques market);","Green spaces/ 
planting;Play space for children;Creating safer pedestrian 
crossings;Bicycle parking (e.g. stands or 
hangars);Public art;",Walking,I am not a resident in the area,
"Resident 
within this area",W2 SY,W2 SY,,,"Reduce cut through traffic and 
congestion;Avoid increases in motor vehicle journey 
times within the area;Improve local air quality ;","Mostly 
negative","I live in Gloucester Square. It's absurd that the only entrances and exits will be via Westbourne Terrace and Bayswater Road. In addition to these, it seems to me that a logical entrance/exit would be via Sussex Gardens which is already a very busy thoroughfare. 
Also in order to avoid rat runs through the Square by non-residents, some form of modern technology should be used which would permit access only to residents. There are plenty of alternatives. 
The speed limit of 20mph should be painted more prominently on the streets, and cameras installed with prominent signs of their presence. We frequently get 'boy racers' in their extremely loud sports cars racing through the Square at 2 or 3 in the morning, revving their engines. If there is a single thing the Council does I would like it to be the installation of cameras very prominently.",Once every two weeks,"Visit caf�s;Visit bars / pubs / restaurants;I cut through the area when 
travelling to another place;","Outdoor dining;Regular farmers� market;the Estate needs to take its cue from Marylebone. Amongst other things, it needs a decent deli and fruit and vegetable shop. And a book shop.;",Creating more space for outdoor dining;Green spaces/ planting;,Walking,"Tubes and taxis 
probably equally",Please see 5. above.
"Resident 
within this area",W2 2PJ,W2 2PJ,51.51661,-0.16836,"Increase 
opportunities for community activity and a thriving high street ;Reduce cut through traffic and congestion;Lower 
collision risks and increase streets 
safety;Increase 
greening and 
biodiversity (e.g. trees, planters 
etc);Improve 
accessibility for the most vulnerable users;Encourage 
people to walk and cycle;Improve local air quality ;","Strongly 
positive",,Between three and six times a week,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit caf�s;I cut through the area when travelling to another place;",Outdoor dining;Regular farmers� market;Seasonal / specialist market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;,"Seating / benches;Public tables and chairs;Creating more space for outdoor dining;Green spaces/ planting;Play space for children;Extended 
pavements / pathways for pedestrians;Creating safer pedestrian 
crossings;Bicycle parking (e.g. stands or 
hangars);Water 
fountain;Repurposing the red telephone 
box;Outdoor events area;",Walking,"Train (mainline / 
underground)",
"Resident in Westminster, but not in 
this area",Nw8 7bt,Nw8 7bt,,,"Encourage people to walk and 
cycle;Reduce cut through traffic and congestion;Improve local air quality ;","Strongly 
positive","This is great. I use the area a lot on my way to work and this would improve the area massively. I can�t wait for it to be 
implemented and schemes like this to be rolled out around the borough.",Once or twice a week,"Visit bars / pubs / 
restaurants;Visit 
caf�s;Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit friends and/or family;I cut through the area when travelling to another place;","Outdoor dining;Regular farmers� market;Regular street food 
market;Cultural / artistic / musical events;Seasonal / specialist market (e.g. Christmas market or antiques market);Play street;","Seating / benches;Green spaces/ planting;Play space for 
children;Extended 
pavements / pathways for pedestrians;Bicycle 
parking (e.g. stands or hangars);Water fountain;",Taxi / private hire vehicle,I am not a resident in the area,"Please do not let residents down on this. It�s a great scheme. Out children will thank you for talking these actions now, it goes hand in hand with reducing our carbon emissions and improving air quality and encouraging a more active life style"
"Resident in Westminster, but not in 
this area","SW1V 
4EX",SW1V  4EX,51.48982,-0.14486,"Reduce cut through traffic and 
congestion;Increase opportunities for community activity and a thriving high street ;Encourage people to walk and cycle;","Strongly 
positive",I think that this is a well thought out scheme,Less than once a month,"I cut through the area when travelling to 
another place;",Outdoor dining;,I don�t know;,Private car,,
"Resident in Westminster, but not in 
this area",,,,,"Encourage people to walk and 
cycle;Increase 
opportunities for community activity and a thriving high street ;Lower 
collision risks and increase streets 
safety;","Strongly 
positive","I live nearby in Lancaster Gate ward and know the HP Estate very well. I've always found it a most useful route east-west towards my home as a way to avoid Marble Arch which is a very difficult junction to negotiate. It's always been used as a rat-run and more so recently, but its streets are ideal for a Low Traffic Neighbourhood.",Between three and six times a week,"Visit caf�s;Spend time in the area e.g. sitting in public space areas;I cut through the area when travelling to another place;I cycle through it several times a week, and have done for past 30 years. ;","Regular street food 
market;Cultural / artistic / musical events;Seasonal / specialist market (e.g. Christmas market or antiques market);","Public tables and 
chairs;Green spaces/ planting;Outdoor events area;Bicycle parking (e.g. stands or hangars);",Cycling,Cycling,
"Resident 
within this area",W2 2AU,W2 2AU,51.51339,-0.16657,"Improve local air quality ;Encourage people to walk and cycle;Increase 
greening and 
biodiversity (e.g. trees, planters 
etc);Reduce cut 
through traffic and congestion;","Strongly 
positive",,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);Visit bars / pubs / restaurants;Visit caf�s;Use take-away food services;Visit 
friends and/or family;",Outdoor dining;,Green spaces/ planting;,Walking,Walking,
"Resident 
within this area",w2 2au,w2 2au,,,"Improve local air quality ;Increase greening and 
biodiversity (e.g. trees, planters 
etc);Reduce cut 
through traffic and congestion;","Strongly 
positive",,Between three and six times a week,"Visit bars / pubs / 
restaurants;","Outdoor dining;Seasonal / 
specialist market (e.g. Christmas market or antiques 
market);Regular farmers� market;","Green spaces/ 
planting;Water 
fountain;Public tables and chairs;",Walking,Private car,
"Resident in Westminster, but not in 
this area",W91QH,W91QH,51.53448,-0.18989,Lower collision risks and increase streets safety;Reduce cut through traffic and congestion;Encoura ge people to walk and cycle;,"Strongly 
positive",Connaught Village and the Hyde Park Estate is a lovely area but it's currently spoiled by too much rat-running motor traffic. The scheme will make local streets more welcoming and safer for walking and cycling.,Once every two weeks,"Visit bars / pubs / 
restaurants;Visit caf�s;",,Bicycle parking (e.g. stands or hangars);,Bus,I am not a resident in the area,
"Resident 
within this area",W2 2AU,W2 2AU,51.51339,-0.16657,"Improve local air quality ;Reduce cut through traffic and 
congestion;Increase greening and 
biodiversity (e.g. trees, planters etc);","Strongly 
positive",,Every day,"Visit bars / pubs / 
restaurants;Shop for household essentials (e.g. groceries, 
pharmacy, DIY, laundry, barber/hair saloon etc);",Outdoor dining;Regular street food market;,"Green spaces/ 
planting;Creating more space for outdoor 
dining;Seating / benches;",Taxi / private hire vehicle,"Train (mainline / 
underground)",
"Resident in Westminster, but not in 
this area",W1H 1QF,W1H 1QF,51.51973,-0.16276,Improve local air quality ;,"Strongly 
negative","We wish to voice our concerns about this plan because we have young children (and many of their classmates) going to a Primary school on the other side of Edgware Road very near the proposed area. Our biggest worry, should this plan to ahead, would be that an increase in traffic will as a 
consequence be re-routed to the streets next to and around the school, where pollution levels are already above the 
national safe levels, and especially detrimental for young growing children�s health and development. We sincerely hope you will take these factors into consideration and abandon the plan altogether for the sake of all the local families who live in and around the area.",Less than once a month,"I cut through the area when travelling to 
another place;",I don�t support any change in the area;,"I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Walking,I am not a resident in the area,
"Resident 
within this area",W2 2Pj,W2 2Pj,,,"Lower collision risks and increase streets safety;Encourage people to walk and cycle;The safety as the area is dark and not safety after 9 pm specially Hyde park, Oxford and Cambridge Squares ;","Strongly 
negative",The other side of Edgware Road is a congestion charge area so we are already in besieged area and we do not have enough daily life facilities. We have elderly people whom they have medical appointments in the area you want siege it.,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Clinic;","I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;",Safety with more cameras and streets lights ;,"Alone, waking 
private car with 
parents","Alone, waking- private car with parents",
"Student (of nearby 
school)",nw1 6hd,nw1 6hd,,,"Improve local air quality ;Encourage people to walk and cycle;Increase 
greening and 
biodiversity (e.g. trees, planters etc);",Mostly positive,"I am a parent of a child at Hampden Gurney school, the other side of Edgware Rd to the Hyde Park Estate. I am generally in favour of the idea of an LTN, however I am concerned 
about the potential knock on impact of increased traffic on Edgware Rd having a detrimental impact on the school's air quality. 
As part of this initiative, Hampden Gurney needs air quality monitoring at the school in order to ensure the it is within the WHO recommended limits, and the LTN does not have any adverse affects.",Less than once a month,I cut through the area on foot when travelling to another place;,Outdoor dining;Regular farmers� market;Regular street food market;,"Green spaces/ 
planting;Play space for children;Creating more space for outdoor dining;",Walking,,"I don't understand why so many people are against this scheme. All that can be done to reduce traffic, improve active travel options/road safety - particularly for kids, and improve air quality is important."
"Resident 
within this area",W2 2pj,W2 2pj,,,"Increase greening and biodiversity (e.g. trees, planters etc);Lower collision risks and increase streets 
safety;Improve 
accessibility for the most vulnerable users;Improve local air quality 
;Encourage people to walk and 
cycle;Increase 
opportunities for community activity and a thriving high street ;","Strongly 
positive",,Once every two weeks,Visit caf�s;I cut through the area when travelling to another place;,"Regular farmers� market;Seasonal / specialist market (e.g. Christmas market or antiques 
market);Regular street food market;","Green spaces/ 
planting;Extended 
pavements / pathways for pedestrians;Public art;",Walking,Cycling,
"Resident 
within this area",W2 2 PA,W2 2 PA,51.51499,-0.16709,"Reduce cut through traffic and 
congestion;Improve local air quality ;","Strongly 
positive",As it is the area is pretty congested and specially the traffic noise at night time up to sometime 3 o�clock in the morning is really disturbing.,Between three and six times a week,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit caf�s;",Outdoor dining;Regular farmers� market;Seasonal / specialist market (e.g. Christmas market or antiques market);,Seating / benches;Creating more space for outdoor dining;Green spaces/ planting;,Walking,Private car,
"Resident 
within this area",W2 2SB,W2 2SB,51.51363,-0.174,"Increase 
opportunities for community activity and a thriving high street ;Reduce cut through traffic and 
congestion;Encoura ge people to walk and cycle;","Strongly 
positive",,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Use take away food services;Visit caf�s;Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);","Outdoor dining;Regular farmers� market;Regular street food market;Seasonal / specialist 
market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;",Seating / benches;Green spaces/ planting;Creating more space for outdoor dining;,Walking,Walking,
"Resident 
within this area",W22jp,W22jp,,,"Improve local air quality ;Reduce cut through traffic and 
congestion;Avoid increases in motor vehicle journey 
times within the area;","Mostly 
negative",I am anxious this will increase the traffic and congestion around Hyde park square,Once or twice a week,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon etc);",Outdoor dining;Regular farmers� market;,Green spaces/ planting;,Walking,,
"Resident 
within this area",w2 2pl,w2 2pl,,,"Encourage people to walk and 
cycle;Increase 
greening and 
biodiversity (e.g. trees, planters 
etc);Avoid increases in motor vehicle journey times within the area;Improve accessibility for the most vulnerable users;Increase 
opportunities for community activity and a thriving high street ;Reduce cut through traffic and congestion;Lower 
collision risks and increase streets 
safety;Improve local air quality ;","Strongly 
positive",Because I want a greenest environtment for young generation.,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Visit 
caf�s;Use take-away food services;Spend time in the area e.g. sitting in public space areas;Shop for specialist goods and/or services (e.g. art, clothes, furniture, 
property agents etc);",Outdoor dining;Cultural / artistic / musical events;Regular street food market;,Seating / benches;Public tables and chairs;Creating more space for outdoor dining;Green spaces/ planting;Play space for children;Creating safer pedestrian crossings;,Walking,Walking,"Noise problem is a big issue, especially night times, screaming women and drunken people are shouting at the late hours of nigjts. One more thing, luxury expensive cars are being driven so fastly and using big gear to come out noise. Traffic police should control all of these vehicles outburst of such high noises on these small streets."
"Resident in Westminster, but not in 
this area",,,,,"Encourage people to walk and 
cycle;Increase 
opportunities for community activity and a thriving high street ;Lower 
collision risks and increase streets 
safety;","Strongly 
positive",,Once a month,"I cut through the area when travelling to 
another place;",Outdoor dining;Regular farmers� market;Cultural / artistic / musical events;,"Bicycle parking (e.g. stands or hangars);Creating safer pedestrian 
crossings;Extended 
pavements / pathways for pedestrians;Green spaces/ planting;Seating / 
benches;",Cycling,I am not a resident in the area,
"Resident in Westminster, but not in 
this area",W9 1NH,W9 1NH,51.52981,-0.18685,"Encourage people to walk and 
cycle;Reduce cut through traffic and congestion;Increase opportunities for community activity and a thriving high street ;","Strongly 
positive","We will all have a better quality of life, particularly when we are largely confined to our neighbourhoods if there is less motor traffic, so that we can more enjoy walking and cycling through our localities without motor traffic.",Once every two weeks,Visit caf�s;I cut through the area when travelling to another place;,"Outdoor dining;Seasonal / 
specialist market (e.g. Christmas market or antiques 
market);Regular farmers� market;",Creating more space for outdoor dining;Play space for children;Bicycle parking (e.g. stands or hangars);,Cycling,I am not a resident in the area,This is a great initiative and I really welcome the idea of there being less motor traffic and consequent noise on Connaught St.
"Resident 
within this area",W2 2PL,W2 2PL,51.51661,-0.16836,"Increase 
opportunities for community activity and a thriving high street ;Increase 
greening and 
biodiversity (e.g. trees, planters 
etc);Encourage 
people to walk and cycle;","Strongly 
positive","I am very much in favour of the proposed improvements to Connaught Village. Even though I am a car driver, any impacts on journey times are a small price to pay. A reduction in unnecessary through traffic / rat running is also a plus.",Once or twice a week,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Visit caf�s;I cut through the area when travelling to 
another place;","Outdoor dining;Regular farmers� market;Regular street food market;Seasonal / specialist 
market (e.g. Christmas market or antiques market);","Green spaces/ 
planting;Creating more space for outdoor 
dining;Seating / benches;",Walking,Private car,
"Resident in Westminster, but not in 
this area",W9 2NP,W9 2NP,51.52694,-0.19297,"Improve local air quality ;Increase greening and 
biodiversity (e.g. trees, planters 
etc);Encourage 
people to walk and cycle;Increase 
opportunities for community activity and a thriving high street ;Reduce cut through traffic and congestion;","Strongly 
positive",,Once or twice a week,"I cut through the area when travelling to 
another place;Visit bars / pubs / restaurants;Visit caf�s;","Outdoor dining;Regular farmers� market;Regular street food market;Seasonal / specialist 
market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;","Seating / benches;Public tables and chairs;Creating more space for outdoor dining;Green spaces/ planting;Outdoor events area;Play space for 
children;Extended 
pavements / pathways for pedestrians;Creating safer pedestrian 
crossings;Bicycle parking (e.g. stands or 
hangars);Public art;Village noticeboard;Water 
fountain;",Cycling,I am not a resident in the area,
"Resident 
within this area",W2 2YE,W2 2YE,51.51389,-0.16582,"Improve local air quality ;Increase greening and 
biodiversity (e.g. trees, planters 
etc);Increase 
opportunities for community activity and a thriving high street ;","Mostly 
negative",The current proposal will drive more traffic onto Edgware Road and Hyde Park Place which are already heavily congested. This will not improve local air quality.,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Visit caf�s;",Outdoor dining;Regular farmers� market;Cultural / artistic / musical events;,Creating more space for outdoor dining;Green spaces/ planting;,Walking,Walking,
"Resident 
within this area",W2 2AU,W2 2AU,51.51339,-0.16657,"Improve local air quality ;Encourage people to walk and cycle;Increase 
greening and 
biodiversity (e.g. trees, planters etc);","Strongly 
positive",,Every day,"Visit friends and/or 
family;Spend time in the area e.g. sitting in public space areas;Visit 
caf�s;Visit bars / pubs / restaurants;I cut through the area when travelling to another place;",Outdoor dining;Regular street food market;Cultural / artistic / musical events;,Seating / benches;Public tables and chairs;Green spaces/ planting;,Walking,Bus,
Visitor (from London),Se24 9jg,Se24 9jg,,,Lower collision risks and increase streets safety;Encourage people to walk and cycle;Improve local air quality ;,"Strongly 
positive",It is really important to help walking and cycling in the area and cut down on rat running traffic,Between three and six times a week,"Spend time in the area e.g. sitting in public space areas;I cut through the area when travelling to another place;Shop for specialist goods and/or services (e.g. art, clothes, furniture, 
property agents etc);","Cultural / artistic / musical 
events;Regular street food market;","Green spaces/ 
planting;Bicycle parking (e.g. stands or hangars);",Cycling,,
"Employee (of nearby 
business)",HA0 3JQ,HA0 3JQ,51.56466,-0.31627,"Reduce cut through traffic and 
congestion;Encoura ge people to walk and cycle;Improve local air quality ;","Strongly 
positive","Support as it reduces motor traffic, making area safer, reducing pollution and 
congestion.",Once or twice a week,,"Outdoor dining;Seasonal / 
specialist market (e.g. Christmas market or antiques 
market);Regular street food market;","Bicycle parking (e.g. stands or hangars);Play space for children;Extended 
pavements / pathways for pedestrians;",Walking,I am not a resident in the area,
"Resident 
within this area",W2 2TG,W2 2TG,51.51512,-0.16966,"Improve local air quality ;Avoid 
increases in motor vehicle journey 
times within the area;Improve 
accessibility for the most vulnerable users;","Strongly 
negative","This scheme is terriable solution for this community. It includes 1 new rat run, does not allow residents freedom of movement, 
kettles those who need to drive into their zone, will increase to an unacceptable leval journey times for private vehicles & taxis & increase congestion & air 7 noise pollution 
on the preiphery. It penalises those of us who live here against rat-runners who quickly drive through our area. I totally 
oppose any solution which does not give residents & businesses freedom of vehicular movement throughn our community.",Between three and six times a week,"Visit caf�s;Shop for 
specialist goods and/or services (e.g. art, clothes, furniture, property 
agents etc);","Outdoor dining;Regular farmers� market;Regular street food market;Seasonal / specialist 
market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;","Seating / benches;Public tables and chairs;Green spaces/ planting;Bicycle 
parking (e.g. stands or hangars);Village 
noticeboard;Public art;",Walking,"Taxi / private hire 
vehicle",Please do not bring this scheme in at all & do not attempt to bring in any scheme during COVID. Any future scheme must have genuine local community engagement & consultation & be fair to all.
